TIME,INT
32.5667,0.0089
32.6000,0.0084
32.6333,0.0091
32.6667,22.3000
32.7000,75.2595
32.7333,81.5226
32.7667,81.7161
32.8000,81.8889
32.8333,82.0284
32.8667,79.1877
32.9000,79.1312
32.9333,79.0868
32.9667,78.9698
33.0000,75.7377
33.0333,75.6734
33.0667,75.7610
33.1000,75.6745
33.1333,75.7159
33.1667,75.7451
33.2000,75.8440
33.2333,76.2315
33.2667,76.2386
33.3000,76.3736
33.3333,76.4069
33.3667,76.1801
33.4000,76.2114
33.4333,76.5158
33.4667,76.4998
33.5000,76.2270
33.5333,76.1983
33.5667,76.4936
33.6000,76.5038
33.6333,76.4317
33.6667,76.4083
33.7000,76.4873
33.7333,76.4972
33.7667,76.4739
33.8000,76.4713
33.8333,76.5643
33.8667,76.4664
33.9000,76.4224
33.9333,76.5063
33.9667,76.7421
34.0000,76.7814
34.0333,76.8575
34.0667,76.8723
34.1000,77.0313
34.1333,77.0427
34.1667,77.0330
34.2000,77.0446
34.2333,77.0475
34.2667,77.1200
34.3000,77.0576
34.3333,77.1508
34.3667,77.0963
34.4000,77.0743
34.4333,77.0681
34.4667,76.9844
34.5000,77.0304
34.5333,77.0837
34.5667,77.1276
34.6000,76.9986
34.6333,77.1106
34.6667,46.8026
34.7000,0.0109
34.7333,0.0003
34.7667,0.0003
34.8000,0.0001
34.8333,0.0006
34.8667,0.0009
34.9000,0.0007
34.9333,0.0010
34.9667,0.0069
35.0000,0.0073
35.0333,0.0058
35.0667,0.0063
35.1000,0.0051
35.1333,0.0055
35.1667,0.0059
35.2000,0.0055
35.2333,0.0064
35.2667,0.0049
35.3000,0.0062
35.3333,0.0055
35.3667,0.0045
35.4000,0.0042
35.4333,0.0051
35.4667,0.0045
35.5000,0.0062
35.5333,0.0051
35.5667,0.0060
35.6000,0.0054
35.6333,0.0056
35.6667,0.0054
35.7000,0.0050
35.7333,0.0061
35.7667,0.0049
35.8000,0.0048
35.8333,0.0053
35.8667,0.0046
35.9000,0.0045
