TIME,INT
37.4000,44.4354
37.4333,45.2086
37.4667,45.2880
37.5000,45.2041
37.5333,47.4195
37.5667,47.8322
37.6000,47.5646
37.6333,46.5306
37.6667,47.8390
37.7000,47.6190
37.7333,47.9592
37.7667,48.0499
37.8000,47.3492
37.8333,47.2902
37.8667,48.1202
37.9000,48.4785
37.9333,48.2744
37.9667,47.4127
38.0000,47.6327
38.0333,48.7234
38.0667,48.0794
38.1000,47.6780
38.1333,47.6122
38.1667,48.7256
38.2000,47.9773
38.2333,47.2608
38.2667,47.2472
38.3000,48.2018
38.3333,49.8231
38.3667,49.3492
38.4000,46.5329
38.4333,46.0204
38.4667,255.0000
38.5000,255.0000
38.5333,255.0000
38.5667,255.0000
38.6000,255.0000
38.6333,255.0000
38.6667,255.0000
38.7000,255.0000
38.7333,255.0000
38.7667,255.0000
38.8000,255.0000
38.8333,255.0000
38.8667,255.0000
38.9000,255.0000
38.9333,255.0000
38.9667,255.0000
39.0000,255.0000
39.0333,255.0000
39.0667,255.0000
39.1000,255.0000
39.1333,255.0000
39.1667,255.0000
39.2000,255.0000
39.2333,255.0000
39.2667,255.0000
39.3000,255.0000
39.3333,255.0000
39.3667,255.0000
39.4000,255.0000
39.4333,255.0000
39.4667,42.1474
39.5000,40.9909
39.5333,41.3968
39.5667,42.2653
39.6000,41.8685
39.6333,39.5533
39.6667,40.2358
39.7000,40.9932
39.7333,41.6463
39.7667,40.0635
39.8000,40.0907
39.8333,41.6871
39.8667,41.4422
39.9000,39.5692
39.9333,39.5510
39.9667,40.7166
40.0000,40.4853
40.0333,39.6032
40.0667,38.9138
40.1000,39.1723
40.1333,39.6508
40.1667,40.3084
40.2000,40.2358
40.2333,39.0181
40.2667,39.4943
40.3000,40.2245
40.3333,38.8685
40.3667,38.8685
40.4000,38.2086
40.4333,38.8481
40.4667,39.5873
40.5000,38.9478
40.5333,39.5669
40.5667,39.5034
40.6000,40.5329
40.6333,40.5941
40.6667,40.1905
40.7000,40.6961
40.7333,40.9478
40.7667,41.1837
40.8000,41.6304
40.8333,41.4512
40.8667,41.9184
40.9000,42.6553
40.9333,43.2200
40.9667,42.7846
41.0000,42.8685
41.0333,43.0363
41.0667,44.1859
41.1000,43.6825
41.1333,43.0680
41.1667,43.3016
41.2000,43.5397
41.2333,44.1678
41.2667,43.1293
41.3000,43.4308
41.3333,43.4354
41.3667,43.8413
41.4000,44.2857
41.4333,43.7279
41.4667,43.3220
41.5000,43.4422
41.5333,43.6145
41.5667,44.6122
41.6000,44.4490
41.6333,44.6689
41.6667,44.9728
41.7000,45.5669
41.7333,44.9184
41.7667,45.0816
41.8000,44.5465
41.8333,45.4830
41.8667,44.6712
41.9000,44.7460
41.9333,44.2789
41.9667,44.7574
42.0000,45.1293
42.0333,44.9955
42.0667,44.2721
42.1000,44.8707
42.1333,45.1746
42.1667,44.5624
42.2000,45.0680
42.2333,44.6032
42.2667,44.7891
42.3000,44.7574
42.3333,44.9433
42.3667,44.5306
42.4000,44.8798
42.4333,44.6327
42.4667,45.3696
42.5000,44.8594
42.5333,44.0612
42.5667,45.1610
42.6000,45.4376
42.6333,44.9615
42.6667,44.6032
42.7000,44.4467
42.7333,45.4286
42.7667,44.7075
42.8000,44.2245
42.8333,44.0816
42.8667,44.6689
42.9000,44.8957
42.9333,44.9773
42.9667,44.5896
43.0000,44.3288
43.0333,45.0431
43.0667,44.8005
43.1000,44.4150
43.1333,44.0726
43.1667,44.1746
43.2000,44.3016
43.2333,44.5442
43.2667,43.4966
43.3000,43.8231
43.3333,43.7415
43.3667,43.9501
43.4000,44.2608
43.4333,45.6644
43.4667,45.3492
43.5000,46.4104
43.5333,46.9048
43.5667,48.1791
43.6000,46.7574
43.6333,49.0068
43.6667,48.1429
43.7000,48.8163
43.7333,48.1746
43.7667,48.0272
43.8000,49.8435
43.8333,48.6576
43.8667,49.2676
43.9000,48.1995
43.9333,47.8503
43.9667,49.4830
44.0000,47.8912
44.0333,48.0272
44.0667,47.9773
44.1000,48.4739
